delete_vm10,148.23453521728516
delete_vm3,183.22613334655762
create_resourcegroup4,4.393512725830078
create_subnet6,7.322216987609863
create_resourcegroup8,3.837506055831909
delete_vm9,140.3751082420349
delete_resourcegroup7,103.4583911895752
create_publicip4,10.592779874801636
create_nsg6,18.38885521888733
create_nic8,36.43384337425232
create_vm5,138.41871285438538
delete_disk7,33.523149728775024
create_nic2,37.49713087081909
create_vm3,136.47524309158325
create_nic3,36.38734555244446
create_vm1,140.41009092330933
create_nsg1,18.891862869262695
delete_resourcegroup10,101.13813614845276
delete_nic8,14.34035611152649
create_subnet9,7.121746778488159
delete_publicip4,14.31728744506836
create_subnet7,7.504105567932129
create_publicip5,10.119329452514648
create_publicip8,9.533020973205566
create_vnet1,22.494551420211792
update_vm1,46.35033559799194
delete_disk10,34.71516799926758
create_publicip2,10.490096092224121
update_vm5,46.752089738845825
update_vm2,46.141698122024536
create_nsg3,16.893922805786133
create_nic6,36.34519720077515
create_subnet10,7.379099130630493
delete_publicip10,14.567770004272461
delete_nic10,20.49203658103943
delete_nic1,15.251863956451416
create_subnet1,8.465778589248657
update_vm8,46.513407945632935
delete_disk6,34.60299468040466
create_subnet3,8.52930474281311
create_publicip10,10.538713455200195
create_vnet4,21.761658191680908
delete_resourcegroup9,99.63382697105408
delete_publicip2,13.45754599571228
delete_publicip5,14.383411169052124
delete_vm7,110.1519865989685
create_publicip3,10.156233549118042
create_vm7,142.18213415145874
create_nsg7,18.448489665985107
create_resourcegroup10,2.8218677043914795
create_nsg5,16.862595796585083
delete_resourcegroup8,101.10454082489014
create_vm4,136.6781508922577
delete_publicip8,15.288978815078735
create_subnet8,7.129474878311157
update_vm9,47.414283752441406
update_vm10,45.7484917640686
create_nic9,37.69337606430054
delete_vm8,110.10114645957947
create_vnet8,22.106385946273804
create_nic4,37.80752468109131
delete_vm1,109.15214157104492
create_subnet4,7.25681471824646
delete_resourcegroup2,103.65017104148865
create_resourcegroup1,5.917149305343628
create_nsg2,18.12565565109253
delete_publicip7,15.285978078842163
delete_vm5,115.81501483917236
create_resourcegroup9,3.935089111328125
create_nic10,37.97060799598694
delete_nic2,15.757197618484497
create_nsg10,17.028698205947876
delete_publicip3,14.530676364898682
create_vnet6,22.06346368789673
delete_resourcegroup1,101.74330472946167
delete_nic3,14.541451454162598
create_nsg8,18.991670846939087
delete_publicip6,16.1898410320282
create_publicip6,10.473832845687866
delete_nic5,14.348063707351685
create_nsg4,19.364994525909424
create_vm10,167.2371437549591
create_vnet3,21.773167848587036
create_resourcegroup7,4.332714796066284
delete_vm2,107.90473747253418
update_vm6,45.57750344276428
delete_resourcegroup6,103.7185709476471
delete_resourcegroup5,100.12648177146912
delete_nic7,14.53423547744751
create_nic7,38.1093168258667
delete_publicip1,14.663000583648682
delete_disk2,34.13679003715515
create_vnet7,22.09363555908203
delete_nic9,15.061340570449829
update_vm7,46.36418890953064
update_vm4,47.55229878425598
create_vm2,139.27654361724854
create_vm9,168.95873355865479
create_resourcegroup5,4.2850182056427
delete_disk5,34.25559616088867
delete_disk1,33.33633518218994
create_vm8,136.33921265602112
create_nic5,37.09335160255432
delete_disk9,33.23588705062866
create_publicip7,10.60750126838684
create_vnet9,23.302018880844116
create_vnet2,23.37003755569458
delete_resourcegroup4,101.8552577495575
create_nsg9,17.429683446884155
create_subnet2,8.310505151748657
create_vnet10,22.329180240631104
delete_nic4,15.857032060623169
delete_vm4,115.86870813369751
create_nic1,37.20971655845642
create_vnet5,19.70253825187683
create_publicip9,9.950965881347656
create_publicip1,11.509907960891724
delete_publicip9,14.47814130783081
delete_disk3,33.314534425735474
create_subnet5,7.182782888412476
create_resourcegroup6,3.700350522994995
update_vm3,46.321221113204956
delete_disk4,35.657126665115356
delete_disk8,35.146817684173584
delete_resourcegroup3,100.78491306304932
create_vm6,583.0656061172485
delete_nic6,15.095545530319214
delete_vm6,178.06952500343323
create_resourcegroup3,3.6314799785614014
create_resourcegroup2,3.61171293258667
